Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed
1,Johnny,8,307,0,1,2,0,0,3,1,1,1,2,1,1,0,41326,48eac884189aa37eb3e67dcee00c526d,0,"Abandoned puppy looking for a home. Hi, he is Johnny, less than 1 year old, he wad abandoned by previous owner. I can only temporary fosteres him as I already have 3 dogs with me. He is playful, friendly, very manja to people who treat him well. Interested please call us  thanks.",4a2270c3e,5.0,3
1,Cute Puppies,1,307,0,3,1,2,0,2,1,3,3,2,1,9,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,We are cute and good girls and boys. We need a home sweet home. If u are interested to provide us a home. Pls contact ,af1035c81,3.0,3
2,Mini Tiger,9,266,0,2,6,0,0,2,1,2,1,2,1,1,0,41336,75a14954c431bd4bb3a9606bd3fe0096,0,Open for adoption.,eddccf6ff,1.0,4
2,Mice,72,266,266,2,6,0,0,2,1,1,1,1,1,1,0,41326,13733222f015ec6a0017c3c0527738ff,0,她很乖的，又可爱又肥。。。5kg...........,8fe11eb90,4.0,4
2,Mochi And Siblings,2,266,254,3,1,3,7,1,1,2,1,2,1,5,20,41401,52112de86ea005acef3034ee6ae0c575,0,They are about 2 months old turning 3 actually. All of them are very active. Very loveable and not afraid of human. Playful and yet potty trained. They need some love tender care from a new loving owner. Please do let me know if you’re interested. Just contact me personally for full details.,b1350a4af,5.0,4
1,REX,3,141,17,1,3,5,7,2,1,3,3,3,1,1,200,41326,791a31c5f99ec7e78439565e58b288d2,0,"If it were still a puppy, I shall be able to train it for the Home. Otherwise, a well trained pet for adoption.",66ac9f1b7,0.0,4
1,Karu,3,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,"Very cute, playful active puppy. available for adoption. Adopter must spay puppy at 5 months of age. This is not a labrador. This is a local mix. size at full grown about 15kg+/-.",4a7fe0b83,9.0,2
1,Puppies In Seri Kembangan,1,307,307,3,2,5,0,2,1,2,2,2,1,4,0,41326,36d64f751c568ee9d21e15cd1767cf23,0,These four puppies are currently under the care of one lady. She's also taking care of the mother of these puppies but the security guards at her neighborhood are threatening to call the council to get them removed. They are not spayed because they're still too young for the procedures. They need to be adopted before they get taken away.,fe4bb01a6,4.0,3
1,Cruz,2,307,0,2,3,0,0,2,1,2,2,2,1,1,20,41327,7ed6d84e2e6879245e55447aee39c328,0,The lil' puppy is currently taking shelter at SPCA Seberang Perai. Those interested to adopt her may contact us via email.,5074cf806,1.0,2
2,Mega,84,266,0,1,1,2,7,3,1,2,1,1,2,1,200,41326,1d3441a8f19d8fc42969688b4d2be2f6,0,"Mega, named after his strong will and maggot wound. Surrender by rescuer, surrender fee RM paid. Severe maggot wound, complete fractured of L front leg & sporotrix. Amputated L front leg. Sporotrix under treatment and healed well. Castrated male. Looking for an owner who can keep him fully indoor. Adoption fee RM to cover for medical bill e.g. vaccination, deworming, boarding, deflea, amputation cost & neutering. Mega doesn't like other cats. For more information, pls contact, office hour Mon-Thur 9am-6.30pm, Sat-Sun 10am-4.30pm. Contact thru phone only. Thx",400b56d39,11.0,4
1,Bunny,3,307,75,2,1,2,4,2,1,2,2,2,1,1,0,41326,74a7da3c110f1c9f14293cac5fe20289,0,Looking for kindhearted person to take in a sweet angelic puppy. She is very cuddly and manja. she is now staying with me around Kota damansara area. please contact me at zoey. if you are interested.,f9a3f579a,4.0,4
2,Blue,36,266,0,2,2,5,7,1,1,1,1,1,1,1,80,41401,03ce4477a8559471b2cbabb6903a9788,0,"Blue was rescued in Dec . We were driving in the rain on a flyover when we saw her fly out from underneath a speeding truck. We thought she wouldve been knocked over by the time we made a long big turn, but miraculously she was sitting on the side curb (in between a big drop and fast cars). We thought she was hit as she was so stiff and barely moved. Fast tracking to today.... She has been vaccinated, dewormed and spayed. She has a scar on her tail (indicating a rubberband mark). She is rather timid and has to be an indoor-only cat. She is very loving, prefer rubs rather than hugs so might not do so well with children picking her up. She is okay with other cats and doesnt mind dogs (*have to be introduced properly) (**cat-friendly dogs only). She needs a home that will be patient enough to gain her trust as living on the streets mustve affecting her self-esteem. Please give Blue a chance to love and trust us. PS: We are willing to send Blue to wherever serious adopter is (East Malaysia to West Malaysia requires no quarantine)",0a71e754f,2.0,4
1,Stuart,4,307,0,1,1,2,0,1,1,2,1,2,1,1,0,41326,40defc62776a8cb5200c28948f64eab2,1,"Puppy are rescue from the very dirty place. He is flea-free, dewormed and has been shaving & bathed by pet Saloon. He is looking for a forever home, someone who love and care for he and ready to be with he till old. If you are interest in adopting Stuart, please contact rescuer If nearby, can directly delivery to yours house.",19d7de899,1.0,2
1,Baby Girl,1,307,307,2,2,7,0,2,2,1,1,2,1,1,0,41401,78ec79634d350f6850fdd4a335cab431,0,"Dear all ,we just found this pup in off area & there's no mama dog around,we believe it must been abandoned by someone ... we hope to find her a sweet home .. Please contact me if u are interested to adopt this little angel :)",f20fa5c38,9.0,2
1,ML,12,60,152,2,1,3,0,1,1,3,3,3,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,"Found this dog lost and wandering around kepong area. pls call if this is your dog or you know someone who is the owner of this dog. Otherwise, this dog will be placed for adoption",68046ca33,2.0,3
2,Charlotte,6,299,0,2,1,6,7,2,1,2,2,2,1,1,0,41326,2f9ab0afc00c24daefed36cd88224ffa,0,"This beautiful lady is named Charlotte. She's about 6 months old now. She is very friendly, playful, very gentle and very very ladylike ... and she is so pretty :) I have been caring for her for about 3 months, since she stopped her mother's milk. She loves cat biscuits and the wet food (Whiskers packet). She's got a beautiful and a well developed long tail as well as beautiful brown eyes. She is healthy, clean and well taken care of. If you are interested to come have a look or to adopt, please contact me at . Have a nice day!",a96f0d5bc,8.0,1
1,Silky,8,207,0,2,6,0,0,2,3,1,1,2,1,1,0,41401,f34f4a6b54ef5d18fec999f6d0e77206,0,Is a young puppy and still very playfull.,4c31c7db9,3.0,1
1,3 New Born Puppies,1,307,0,3,1,4,7,2,2,2,2,2,1,3,0,41326,c7b46afb113160f938832283a3cc3e1b,0,"On a raining night a black mummy dog come under my car to give birth for this 3 little puppies. I already have a mature female dog, so I not able to take care any more dogs. Anyone please adopt this 3 little puppies asap, due to recently raining everyday. This puppies just born for 5 days. Location: Jalan Indah 2/1, Puchong Indah, Puchong,, Selangor Interested please contact Mr. Lam",6003cc8cf,5.0,3
1,Toby And Norton,24,307,307,1,1,7,0,2,2,1,1,1,1,2,0,41401,45bb1f47b271fb8fb2a66f043363e708,0,"Toby is the most lovely dog. We rescued him as a puppy, he is loving and friendly, playful and a very good guard dog. Unfortunately it takes over 7 months to bring a pet back to Australia and we are relocating back. Norton is a cross Staffi we bought to Malaysia from Australia. As with Toby, Norton is the most loving and friendly dog, very intelligent, he LOVES catching the ball and going for walks. He does love his comforts and his own bed.",bf2f22377,5.0,4
2,Jack,2,266,265,1,1,7,0,1,1,2,2,1,1,1,0,41326,d97b3ef5fd1419b312dcb441a5f2715e,0,"-he is one of Momi kittens which is my cat -he looks like wearing a jacket wit mask -very spoiled and playful -toilet trained -i have to let him go bcause my acc condition is not stable just give me a call, text or email -afiq",e17f6ac56,4.0,3
1,Snowy,55,307,0,2,2,3,0,2,1,2,2,2,1,10,0,41401,585e0ba70b1c10bbd5614897aa306ef0,0,Snowy is quiet and adorable. Likes to keep to herself most of the time because she is shy. She could be playful when she is in the mood to play with you.,ab13611c9,2.0,4
1,Lucky,84,307,307,2,5,7,0,2,2,1,1,3,1,1,0,41401,78ec79634d350f6850fdd4a335cab431,0,"From rescuer~Recently found a 7-8 years old, mix breed, white doggy at Kuchai Enterprenuer Park. This is a very obediance dog. We suspect that it might be a lost dog. The dog is now with one of the vet at Kuchai Enterprenuer Park. Please contact Jev Yeoh at if u r willing to give Lucky a home.thanks.",ecb3e47a6,4.0,3
2,Meow,8,285,252,2,2,7,0,2,2,1,1,2,1,1,0,41326,d09f52931a54f987268a7d765185b98d,0,"Cute, friendly and playful cat. Most probably pregnant.",849ce39d4,4.0,4
1,Shama,24,307,307,2,2,3,7,2,2,1,1,1,1,1,0,41326,d84c3c50e381c5beae953cab8a804e4e,1,"Serious adopters only. Shama is very beautiful and obedient. She is toilet trained, prefers a grassy lawn or daily walks. Please consider her as a new member to your pack (family). You may WhatsApp for more inquiries and current pictures.",ed74a9822,12.0,4
1,Oscar,24,189,0,1,1,2,0,3,1,2,1,1,1,1,800,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"Oscar was found in Ara Damansara recently. My friend was walking his two dogs when this friendly chap decided to follow him home. We can't track his owner and wants to find him a good home. He has put on weight and doing well. Currently boarding at a vet. Active and playful chap, but very gentle for his size. Very affectionate and smart. Walks at yr pace without pulling the leash, knows how to sit, come up etc. The fee is not a profit _ it is to cover his boarding cost and other bills.",619d6fdf8,7.0,2
2,Gideon,9,266,0,1,2,0,0,1,1,1,1,1,1,2,50,41401,8ffce5c58bc69ccac0ceee68ddce6ffd,0,Rare chocolate tabby. adores people and can play for hours. Urgently seeking adoption. Please contact me for more information.,9d356b9f6,1.0,3
1,Polly,1,307,307,2,2,3,7,1,1,2,1,2,1,1,0,41332,4035634f232bef0059bdf2388ae6f06f,0,She is cute and she know how to sit and shake hand,e315452b5,2.0,4
2,Gong Xi Fa Cai,1,265,266,3,1,2,7,1,1,2,2,2,1,4,0,41336,5591ea489ab9ac8399b70c73ed3a5eaa,0,very cute miao miao waiting for u,28fe42572,1.0,4
1,,65,44,0,2,2,3,7,3,1,1,1,2,1,2,0,41401,9fb4cb0d03c9ed13d86c9ff4cb1c1ef5,0,"Loving, Easy and smart dogs. Great with children.",da9b9db54,3.0,2
1,Good Month,3,307,0,2,1,0,0,2,2,1,1,2,1,1,0,41326,a042471e0f43f2cf707104a1a138a7df,0,Found a group of 4 abandoned fur babies crying for food in Hulu Langat,82a97cd8d,1.0,4
1,Bentley,3,307,26,2,1,2,0,2,1,1,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"These two adorable pups are chubby and active, with distinctive black muzzle. Bentley, the female, is a bit smaller than her brother Black Tail. Vaccinations and neutering are compulsory. No tying up or caging for long hours. Pups are prone to chewing, digging and biting things _ so please call only if you have time to train and love them.",f95680d84,8.0,1
1,Biscuit & Brownie,2,307,0,2,2,0,0,2,1,2,1,2,1,8,0,41326,c28d7a4697a2b731ec973c4c95ff8321,0,"Happy, easygoing puppies. We'll sponsor their spaying if you can give them a good, loving home! Urgently need kind and loving home for each of these pups. They are pups from one of the mother who is stray in the area. I can't keep them because my father dislike dogs, but he's allowing them to stay temporarily for the pup's safety.",cc081896e,9.0,3
2,Bobby The Smiling Shih Tzu,36,205,0,1,2,5,7,2,3,3,3,2,1,1,0,41336,0e9d19f9046c000d494f2f7496ef6482,0,"How he was found: Bobby was abandoned and was roaming around our neighbourhood one rainy afternoon - all the kids were mad happy upon his arrival. People played with him, but, as night came and heavy rain poured in, all the doors were shut and nobody let the dog in. He was begging for shelter from house to house. Bobby's conditions (health, behaviour, friendliness & etc.): Bobby is a friendly dog who enjoys being petted and brushed. He is also very playful and he requires being taken out for a walk everyday. When we first found him, his health was at a very bad stake. He smelled bad and his fur all matted. He had sensitive stomach - he suffered from diarrhoea during the first week and couldn't digest kibbles. We fed him boiled chicken/liver and very soft rice for a fortnight and now he can eat anything (healthy for a dog). I trimmed his fur the first week and brush him on a daily basis. Now he looks as charming as the ones at a dog show. We noted several behavioural problems caused by the previous owner. In other words, Bobby's owner had abused him and kicked him out of the house. Several issues were observed, e.g. Bobby is shit scared of broom stick and he shows aggression as we wear slippers in front of him (was beaten by the previous owner with broom stick/kicked with shoes on). He doesn't trust strangers (especially adults); but with patience and obedience training and a lot of treats (what we did), now he jumps around us shaking his tail happily all the time. Why we couldn't let him stay We are a cat-lover family and we currently have 2 cats at our household (more are coming). As much as I love Bobby and try to help him, my cats show strong objections and disagreements against having a dog in our house. In the end of the day, I believe Bobby deserves a better/more experienced dog owner. Terms and conditions: There is no adoption fee and no money involved. You could take him to your home as long as you agree to/that - 1. Take him out for (at least) a walk everyday 2. Brush him on a daily basis, otherwise Bobby would have a matted fur 3. Strictly NO punishment in any form. You can correct him if he does anything wrong, but - you have to understand that he was abused by his previous owner and doesn't trust human a bit, therefore he regards punishment, aggression and violence differently - so, no punishment. What we do is that when he does something right, we give him treats and praise him (a little bit of drama and exaggeration involved); when he does something that we don't like, we show him that we don't like it and ignore him for a while. He wants to please you, so he will do anything if it makes you happy and avoid letting you down. For more details, kindly give me a call at during daytime.",6c399cb06,2.0,1
