Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed
2,GentleTabby Kitten Looking For Home,5,266,0,2,1,4,6,2,1,2,1,2,1,1,0,41326,28f8fcf644fd0dbd7f160576547fe041,0,"Tabby cute kitten up for adoption! Rescued her from the street when she was a baby and now She is 5 months old, healthy and ready for adoption! She is absolutely gentle, manja and loves cuddles! Her hobby is to eat and snuggle up with you :) You will fall in love with her at first sight! Please give her a forever home:)",ffe2090b3,6.0,3
2,March,4,266,0,1,4,7,0,2,1,1,1,1,1,1,100,41401,53482c4da217ccabd5b6926613e9b15e,0,"March was rescued from a drainage in this year March - and that was the reason we named him that. He was crying out very loud back then, we believed he was left behind. There were red ants crawling all over his body and he got fungul skin infection. We brought him to the vet for treatment and few months later, see how handsome he has becoming now! He has a very long tail too. Please give this cute boy a home.",fe1edf930,4.0,4
2,Bella,12,266,0,2,6,7,0,1,1,1,1,1,1,1,100,41326,536143a2fdcd6255610979fc42cd59f4,0,Adorable mama cat. Very manja. Need a new loving home.,181f3796e,2.0,2
1,Wynna,2,307,0,2,1,2,7,2,2,1,1,2,1,1,0,41326,f73f65472f74ff3fac06dde0d79551b8,0,Bunny was found abandoned in PJ Old Town. Please give her a home!,fd48a560c,3.0,3
1,Alana,2,307,0,2,1,2,7,2,2,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,She was rescued together with the other 5 siblings. one of his brother has run over by a car.Very intelligent and adorable. They deserve a good home. No caging or tying for long hours except for precautionary purposes. Commitment to spay her is compulsory Serious adopter pls call me.,d51b2e785,5.0,2
1,Toothless,2,307,0,2,1,2,0,2,2,1,1,2,1,1,50,41326,55bc38b122aea92ac3cd50b51eb2e1d6,0,We name her toothless coz she was very timid in the beginning but now very active & only barks for attention. A smart puppy to be adopted.,e7fae9937,2.0,3
2,George,6,299,0,1,2,3,5,2,1,2,1,2,1,1,0,41401,da1bc459c112b58919e31637897d22af,0,The kitten was found alone in a planter box outside an office building at night. The building is surrounded by main roads and it appears the kitten may have been dumped. He was taken to a vet and was dewormed and checked to be healthy. The vets assumption was that the kitten was approximately 6 weeks old (found in late January),378059791,5.0,2
1,Benjji,2,26,307,1,1,2,0,3,1,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,Healthy and adorable puppy looking for a forever home. If u are interested to gv him a home. Pls contact ,2e85b81d7,4.0,3
1,Puppy Needs A Home,1,307,0,2,1,7,0,3,1,2,2,2,1,1,0,41401,26feb215d9243db5d076e4495e8de1d1,0,She is the puppy of one of the pregnant dog we rescued from being put down by developer 2 months ago. I hope that you can give her a place call home so that she can avoid from repeating her mum's path living on the street.,685010499,1.0,3
2,Cherry,2,266,264,2,2,5,7,2,2,2,2,2,1,1,20,41326,87d72a1987bdd8659ce6c3bbd865eb18,0,"Hello there !! This is Cherry . I found Cherry at my grandmother ' s house on 5 th of March . Cherry is a very beautiful kitten . Cherry has mixed colours on her coat , the coat colour below her neck and all the way down to her legs are white . Cherry ' s eyes is light grey in colour with a hint of very very light green . Cherry is a very loving , friendly and cute kitten . The adoption fees will be RM 20 because Cherry will be coming along with her food and litter . Cherry is ready for her new loving owner :)",1b4224c51,4.0,1
2,Ovaltine,2,265,0,2,2,0,0,3,2,2,1,3,1,1,0,41326,167119eeb94dec6c615c602952c527c8,0,Ovaltine kisahnya sama saja dengan VICO kerana mereka adik beradik. Kelakuan Ovaltine ni kalau tak silap saya kuat tido. Dia juga bole tido sambil berdiri. Susah saya nak bezakan kerana kesemuanya sama saja color. Harap sudi sudikan lah ambil Ovaltine yang comel ni buat teman di rumah.,2b2ec33ac,2.0,0
1,Mitang,10,65,65,2,5,0,0,3,2,1,1,1,1,1,5,41401,4a5fa0659bd9bbd2fbcb580c95a0fef1,0,She's a good girl ever since and very protective to her owner me. She's sweet and caring for our cats at home too. I love her as my own daughter ever since. She's a cheer ups in our entire family.,debf8e7e9,0.0,1
2,,24,265,292,2,1,4,0,2,2,1,1,3,1,3,0,41326,90b00f90ffdf9ec1cac529a2bbef3ecc,0,she fat n healthy. in door cat,61fa73996,2.0,4
2,Rosco,3,265,0,1,1,7,0,1,2,2,2,2,1,1,0,41326,b76ac4aa42b824771ed7d912365ba967,0,"I'm selling off a male black and white cat. 3 months old. Includes food, food bowls, blanket, cushion, toys, shirts, litter powder and litter pan. Rosco is a good and smart cat. He knows what you're thinking and loves to understand you more. He loves to sleep on your lap when you're on the computer. He also know how to poo in the litter box because I've trained it already. I'm selling him off because I'm starting work soon and got no time to take care of him and I'm afraid he might get into depression. If you're interested please do not hesitate to contact me (preferably SMS). I'm currently living in Semenyih and i have transportation difficulties, so I hope you can collect him yourself if you're interested. But delivery to nearby places is okay for me. Hope to hear from you soon! :)",442ab63f2,4.0,1
2,Pets + Strays : GoldGrey WhiteSocks,4,265,0,2,3,6,7,3,2,2,1,1,1,1,0,41401,90569c3f7cb0af35cba5dac82c0ac9d7,0,LH rescued from HUKM sent to clinic. Adopter yet to return cage,02e072cbd,2.0,3
1,Yaya,5,200,0,2,2,0,0,2,1,2,1,2,1,1,0,41326,79c7d0170d9ddd4e33b77a8b466f49bd,0,my friend found this pet .... she was being abused .... but i cant keep it ... hope she can find a good & new owner ... thanks ...,fe250bce9,5.0,1
2,Love,4,266,0,1,4,0,0,2,1,1,1,2,1,1,0,41326,4f6123131141fbd7e4eed4f2ba9cba24,0,"Hi, I am Love, a ginger male kitten looking for loving home . I was rescued, but now I am in perfect health. I have been vaccinated, dewormed and deflead by my fosters. I am told that I am very loving, manja and warmth including to my fellow felines. If you are looking for an affectionate companion, then you're the home that I am looking for! Please call, whatsapp or sms",8e453a294,11.0,1
2,Carameow,3,266,0,1,5,0,0,2,1,1,1,1,1,1,50,41401,dcbe6f49d89b1e5e06429dc599093b96,0,"Carameow went to a really good home with a silly dog but turns out one of his parents was allergic to cats so now he is back and looking for another good family to love. Carameow is about 5 to 6 months now and has been spayed. :) ................................................. Carameow and his siblings were rescued from an unfriendly house that they were hanging out at. We managed to the mom(spayed and released) but now the kitties need to find a good family. They’re about 3 ½ months old, and have been dewormed, de-ticked and will have their first vaccination soon. All three of them are not big fans of my rescue dog, Bobo, will scowl or hiss at her when she comes too near, otherwise, i think they just tolerate dogs. Carameow has very similar markings to his sister, Flan. While Flan has blotches of darker tone (with white undertone), Caramel’s darker tone covers almost his entire body. Like the other two kitties, he loves to run and play around the house, but sometimes bumps into boxes and things. He’s a bit of a clumsy cat. Am looking for a good family who will spay him and care for him. Please watsapp me at or email me at if you are interested. Thanks!",6a88c7fa4,12.0,3
1,Kelso,3,307,0,1,3,0,0,2,2,1,1,2,1,1,0,41326,df50955257fc1c20becdd3dc37eb9c3e,0,"Kelso is still a young puppy i found, he was severely malnourished. Now he is healthy and energetic. He just needs love and a good home. He is great with other dogs and very loving.",ab519bf92,2.0,4
1,Eevee,2,307,0,2,2,7,0,2,1,2,2,2,1,1,0,41326,63c0b08902829b3030afb308ff80c795,0,Eevee was rescued in the monsoon drain near my place today. She has been bath and tick free.,eada14618,1.0,2
1,Panda,36,213,39,1,1,5,7,2,3,1,1,1,1,1,0,41326,db784cbcf321e1d8856b312638b94113,0,"The owner dumped him outside and he had bad skin condition. We rescued him and treated him. He is in great condition, healthy, friendly, and loving. Lester Jenny Will you adopt him? ================================================== Adopters are required to vaccinate and neuter them. ==================================================",062e2772c,2.0,3
2,3 Kitties,2,265,265,3,1,6,7,1,2,2,2,2,1,3,0,41401,4e0df62357ee903a79d9a06139869b53,0,Anyone interested ? Please do contact me.,f6959f1ca,6.0,1
1,Emma N Ella,2,307,0,2,2,0,0,2,1,2,2,2,1,2,0,41401,6ea8b08867ba89bb8010460b2a9007a8,0,these 2 little cuties are looking for a permanent home... they are active n playful..this is the right time to adopt them as they are in the right age to be trained...,6ce342cfe,9.0,1
1,,36,200,192,3,2,7,0,2,1,3,3,3,1,2,200,41401,0984d340712074d24525ffa38800db6c,0,"Found these two near Mahkota Cheras, surely Home dogs but were in bad condition of fur and hungry when found. No one near the neighbourhood came forward claiming them. We then sent them for full grooming. TWO rescued furkids are now back from their grooming & looking stunning now. One is % a Shar Pei and the other is either a Samoyed / Golden Retriever. We had to shave off the Golden/Samoyed's fur as it was in bad condition, but now looks great!! We need help to have them adopted as our two resident furkids are feeling insecured and restless with them around. Both of them are extremely Friendly and Loving and are both very attached to one another. Estimated age is 3/4 years. Genuine Adoption ONLY. Thank you 👍",47ec9e919,5.0,4
2,Terry & Suzy,1,266,0,1,6,7,0,1,1,2,2,2,1,2,0,41326,341e56f4718d9e91f8b3da755414b676,0,"Terry, male (grey tabby + white) & Suzy female (calico) were found in my condo compound last week. Both are lovely and cute kittens. They like humans and love to play. Both are looking for their forever home. Only for serious adopters. Very much prefer if both of them can be adopted together. Kittens must be neutered/spayed when they have reached the right age. If you're interested in adopting them, please call me Olivia at after 4.30 pm on any day. Thanks. ..",c7c489413,9.0,1
2,Luna,2,243,0,2,6,0,0,1,1,2,2,3,1,1,0,41326,e5a3a2723b0a2a7de6cbf6d688fbf65c,0,"Hello, luna is a very friendly kitten. She loves to play and is very active.",1d867b8ee,0.0,4
1,Vivo,3,307,0,2,1,2,0,3,1,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,Lovely puppy looking for a forever home. Commitment to spay is compulsory. If u are interested to adopt pls contact Amy,1f2c63312,2.0,3
2,Brown Tabby,4,266,0,2,2,0,0,1,1,1,1,2,1,1,100,41335,bef4353032d1c4fb2bd27990faa5d7b7,0,Other rules: 1) Not for students 2) The cat must be indoor 3) The cat must be sent to me when he/she reached maturity age to be spayed/neutered. I will bear the neuter cost. Whatsapp if you're interested.,ce2319154,1.0,4
2,Brown Kitten,3,266,0,2,2,7,0,1,1,2,1,2,1,1,0,41326,46095ff3eac10a950335a78f1afbbb9e,0,Sweet temperament girl who wants a safe home. Very attached to human,96a5fd573,2.0,4
1,Biddy,1,307,0,2,1,2,0,2,1,2,2,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,Cute and intelligent puppies looking for a good home. No tying or caging for long hours except for precautionary purposes commitment to spay her is compulsory Serious adopter pls call me.,4eb9c5991,9.0,3
2,Miao Mi (Ipoh-Urgent),6,254,0,3,1,2,6,1,2,2,2,2,1,5,0,41330,0b3228c8516ffa18477e2f0f06654e6f,0,"4 kitten (only the yellow colour was male, others female) / Their Mother (1 years old) They are super lovely. They have no specific breed..Homeless for them since im going working overseas",4a6cad15c,1.0,4
2,Juggernaut,21,299,0,1,4,7,0,2,1,1,1,1,1,1,0,41326,f529053ef625e8990efaab4b0cb8f409,0,"Juggernaut is a kitten to one of my older cats who has passed away. I've had him since he was born. Juggernaut is shy, sweet tempered, likes other animals, easy going, very gentle, likes belly rubs and being fed.",451d18ba3,3.0,4
2,Kitten,2,292,0,3,2,5,0,1,2,2,2,2,1,4,0,41336,5232bdd1444960a257ccec9a41404320,0,Kittens for adoption,edcaed3a4,4.0,3
1,Beagle,10,20,0,2,1,2,7,2,1,1,1,3,1,1,0,41401,1080858a732c0bfc16a48175c50e3b5b,0,She is active cute and also food lover She was well trained to toilet in cage and poop in certain place The only tricks I teach her is to lie down & sit Need to re-home her as soon as possible as my house dog always bite her,615213076,4.0,0
2,Grey,9,306,0,1,6,7,0,2,2,1,1,1,1,1,0,41401,2878ca852f116ad07d0c8b75da381c4c,0,"5 months old kitten roaming around in the carpark area (of my apartment) he is very friendly towards human, to the extend that he jumps into your car. But his over 'friendly' brings him problem. Those people who dislike animal chase and kick him away. Kids who think animals are dirty(wonder who gave them those ideas?)throw things, chase and shout at him. He just sleep under cars but he was lucky that few feeders gave him unlimited food. AND he is definitely very very lucky now, he stays in a big bangalo house and sleep in bedroom with his owner.",8f117f08e,3.0,0
1,Lucky Puppies,2,307,0,3,1,2,5,2,2,2,1,2,1,2,0,41326,db784cbcf321e1d8856b312638b94113,0,Found this brother and sister in a night market in Klang. It is highly suspected that they were sold for dog meat. Bought them to save their lives and now they are up for adoption. Will you give them a better life to look forward to please? Lester Jenny ================================================== Adopters are required to vaccinate and neuter them. ==================================================,b3185d954,5.0,1
2,,2,266,266,1,4,7,0,2,1,2,2,2,1,1,0,41326,253ffb8e460b67e342023a5563fb2e3c,0,"1 healthy male kitten, active, playful and has attractive stripe.",ee640a6ba,9.0,1
1,Yogi Bear,3,103,307,2,1,2,0,2,2,2,1,2,1,1,200,41326,1d3441a8f19d8fc42969688b4d2be2f6,0,"Rescued puppy no.2 from customer, currently staying in my premise (group of 5 puppies). Parvovirus +ve! Treated and recovering, plan to vaccinated in 1 week time and rehome/release. Yogi Bear, Medium saiz, Female, estimated 3 months old. Adoption fee of RM will be collected to cover puppy's medical bill (3 vaccine & neutering). Benefits in neutering your pets, pls refer Pls call if interest, office hour tue-fri 9am-6.30pm, sat-sun 10am-4.30pm. Contact thru phone only!",9ebe2f16c,2.0,2
1,German Shepherd Mix Puppies,1,103,109,3,1,3,0,2,2,2,2,2,1,4,50,41326,93135c99bd79564288a9554aef595282,0,"4 puppies from a German Shepherd mix mother and Golden retriever mix father are ready for good homes. The adoption fee is a token of appreciation for spaying the mother dog. If interested, sms or call me to make an appointment to view the puppies.",26edfaa28,4.0,2
1,Dolly,2,307,0,2,1,0,0,1,2,1,1,2,1,1,0,41330,662976ffa84c0643cd050d9383b49ec9,0,"Dolly is a sweet girl. Shes a Chihuahua mixed breed. Shes a cute lil girl.Anyone who wish to give Dolly a home and love, please call me.",f4948a23d,4.0,2
1,Doggy & Picit,72,307,0,3,1,2,0,2,1,3,3,1,1,2,0,41326,3078933bf19ce9e5890681da2a17b890,0,"Ms. Lee is a 80 years old lady who loves her 2 dogs very much. She has made a very difficult decision to give away her 2 beloved dogs due to her health problem. Currently she is staying in a rented house and will be moving to an old folk home soon. Her only family is her friends and her remaining 2 dogs. She wants to look for a good home for them. The brown one is Doggy (male) around 6 years old. Not spayed yet. The black one is Picit (female) spayed, also around 6 years old. They are in good health and very obedient. Very good guard dogs. The new adopter must allow Ms. Lee to visit them anytime. Please give them a a loving home.",2c4089e4f,4.0,3
